nivel;camada;onde;mensagem
Fatal;Cross Sections;Itajai_Mirim, R1 (25338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (25338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (24338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (24338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (23338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (22338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (22338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (21338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (21338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (19338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (19338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (18338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (18338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (17338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (16338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (16338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (15338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (15338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (14338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (13338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (12338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (11338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (11338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (10338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (9338.58);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (8338.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (8338.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (7338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (6338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (5338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (4338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (3338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (2338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (1338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (338.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Mirim, R1 (75.00);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (75.00);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Mirim, R1 (75.00);XS must intersect exactly one Reach.
Fatal;Cross Sections;Itajai_Acu, R4 (5534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R4 (4534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R4 (3534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R4 (2534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R4 (1559.16);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R4 (1559.16);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R4 (559.16);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R4 (559.16);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R4 (75.00);XS intersects < 2 banklines
Fatal;Edge Lines;0;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Warning;Edge line self intersections;30;This is a edge line self intersection point
Warning;Edge line self intersections;31;This is a edge line self intersection point
Warning;Edge line self intersections;32;This is a edge line self intersection point
Warning;Edge line self intersections;33;This is a edge line self intersection point
Warning;Edge line self intersections;34;This is a edge line self intersection point
Warning;Edge line self intersections;35;This is a edge line self intersection point
Warning;Edge line self intersections;36;This is a edge line self intersection point
Fatal;Edge Lines;1;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Warning;Edge line self intersections;30;This is a edge line self intersection point
Warning;Edge line self intersections;31;This is a edge line self intersection point
Warning;Edge line self intersections;32;This is a edge line self intersection point
Warning;Edge line self intersections;33;This is a edge line self intersection point
Warning;Edge line self intersections;34;This is a edge line self intersection point
Fatal;Edge Lines;2;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Fatal;Edge Lines;3;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Fatal;Edge Lines;4;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Fatal;Edge Lines;5;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Fatal;Edge Lines;6;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Fatal;Edge Lines;7;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Fatal;Edge Lines;8;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Fatal;Edge Lines;9;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Warning;Edge line self intersections;30;This is a edge line self intersection point
Warning;Edge line self intersections;31;This is a edge line self intersection point
Warning;Edge line self intersections;32;This is a edge line self intersection point
Warning;Edge line self intersections;33;This is a edge line self intersection point
Warning;Edge line self intersections;34;This is a edge line self intersection point
Warning;Edge line self intersections;35;This is a edge line self intersection point
Warning;Edge line self intersections;36;This is a edge line self intersection point
Warning;Edge line self intersections;37;This is a edge line self intersection point
Warning;Edge line self intersections;38;This is a edge line self intersection point
Warning;Edge line self intersections;39;This is a edge line self intersection point
Warning;Edge line self intersections;40;This is a edge line self intersection point
Fatal;Edge Lines;10;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Fatal;Edge Lines;11;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Fatal;Edge Lines;12;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Warning;Edge line self intersections;30;This is a edge line self intersection point
Warning;Edge line self intersections;31;This is a edge line self intersection point
Warning;Edge line self intersections;32;This is a edge line self intersection point
Warning;Edge line self intersections;33;This is a edge line self intersection point
Warning;Edge line self intersections;34;This is a edge line self intersection point
Warning;Edge line self intersections;35;This is a edge line self intersection point
Warning;Edge line self intersections;36;This is a edge line self intersection point
Warning;Edge line self intersections;37;This is a edge line self intersection point
Warning;Edge line self intersections;38;This is a edge line self intersection point
Warning;Edge line self intersections;39;This is a edge line self intersection point
Warning;Edge line self intersections;40;This is a edge line self intersection point
Warning;Edge line self intersections;41;This is a edge line self intersection point
Warning;Edge line self intersections;42;This is a edge line self intersection point
Warning;Edge line self intersections;43;This is a edge line self intersection point
Warning;Edge line self intersections;44;This is a edge line self intersection point
Warning;Edge line self intersections;45;This is a edge line self intersection point
Warning;Edge line self intersections;46;This is a edge line self intersection point
Warning;Edge line self intersections;47;This is a edge line self intersection point
Warning;Edge line self intersections;48;This is a edge line self intersection point
Warning;Edge line self intersections;49;This is a edge line self intersection point
Warning;Edge line self intersections;50;This is a edge line self intersection point
Warning;Edge line self intersections;51;This is a edge line self intersection point
Warning;Edge line self intersections;52;This is a edge line self intersection point
Warning;Edge line self intersections;53;This is a edge line self intersection point
Warning;Edge line self intersections;54;This is a edge line self intersection point
Warning;Edge line self intersections;55;This is a edge line self intersection point
Warning;Edge line self intersections;56;This is a edge line self intersection point
Warning;Edge line self intersections;57;This is a edge line self intersection point
Warning;Edge line self intersections;58;This is a edge line self intersection point
Warning;Edge line self intersections;59;This is a edge line self intersection point
Warning;Edge line self intersections;60;This is a edge line self intersection point
Warning;Edge line self intersections;61;This is a edge line self intersection point
Warning;Edge line self intersections;62;This is a edge line self intersection point
Warning;Edge line self intersections;63;This is a edge line self intersection point
Fatal;Edge Lines;13;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Warning;Edge line self intersections;30;This is a edge line self intersection point
Warning;Edge line self intersections;31;This is a edge line self intersection point
Warning;Edge line self intersections;32;This is a edge line self intersection point
Warning;Edge line self intersections;33;This is a edge line self intersection point
Warning;Edge line self intersections;34;This is a edge line self intersection point
Warning;Edge line self intersections;35;This is a edge line self intersection point
Warning;Edge line self intersections;36;This is a edge line self intersection point
Warning;Edge line self intersections;37;This is a edge line self intersection point
Warning;Edge line self intersections;38;This is a edge line self intersection point
Warning;Edge line self intersections;39;This is a edge line self intersection point
Warning;Edge line self intersections;40;This is a edge line self intersection point
Warning;Edge line self intersections;41;This is a edge line self intersection point
Warning;Edge line self intersections;42;This is a edge line self intersection point
Warning;Edge line self intersections;43;This is a edge line self intersection point
Warning;Edge line self intersections;44;This is a edge line self intersection point
Warning;Edge line self intersections;45;This is a edge line self intersection point
Warning;Edge line self intersections;46;This is a edge line self intersection point
Warning;Edge line self intersections;47;This is a edge line self intersection point
Warning;Edge line self intersections;48;This is a edge line self intersection point
Warning;Edge line self intersections;49;This is a edge line self intersection point
Warning;Edge line self intersections;50;This is a edge line self intersection point
Warning;Edge line self intersections;51;This is a edge line self intersection point
Warning;Edge line self intersections;52;This is a edge line self intersection point
Warning;Edge line self intersections;53;This is a edge line self intersection point
Warning;Edge line self intersections;54;This is a edge line self intersection point
Warning;Edge line self intersections;55;This is a edge line self intersection point
Warning;Edge line self intersections;56;This is a edge line self intersection point
Warning;Edge line self intersections;57;This is a edge line self intersection point
Warning;Edge line self intersections;58;This is a edge line self intersection point
Warning;Edge line self intersections;59;This is a edge line self intersection point
Warning;Edge line self intersections;60;This is a edge line self intersection point
Warning;Edge line self intersections;61;This is a edge line self intersection point
Warning;Edge line self intersections;62;This is a edge line self intersection point
Warning;Edge line self intersections;63;This is a edge line self intersection point
Warning;Edge line self intersections;64;This is a edge line self intersection point
Warning;Edge line self intersections;65;This is a edge line self intersection point
Warning;Edge line self intersections;66;This is a edge line self intersection point
Warning;Edge line self intersections;67;This is a edge line self intersection point
Warning;Edge line self intersections;68;This is a edge line self intersection point
Warning;Edge line self intersections;69;This is a edge line self intersection point
Warning;Edge line self intersections;70;This is a edge line self intersection point
Warning;Edge line self intersections;71;This is a edge line self intersection point
Warning;Edge line self intersections;72;This is a edge line self intersection point
Warning;Edge line self intersections;73;This is a edge line self intersection point
Warning;Edge line self intersections;74;This is a edge line self intersection point
Warning;Edge line self intersections;75;This is a edge line self intersection point
Warning;Edge line self intersections;76;This is a edge line self intersection point
Warning;Edge line self intersections;77;This is a edge line self intersection point
Warning;Edge line self intersections;78;This is a edge line self intersection point
Warning;Edge line self intersections;79;This is a edge line self intersection point
Warning;Edge line self intersections;80;This is a edge line self intersection point
Warning;Edge line self intersections;81;This is a edge line self intersection point
Warning;Edge line self intersections;82;This is a edge line self intersection point
Warning;Edge line self intersections;83;This is a edge line self intersection point
Warning;Edge line self intersections;84;This is a edge line self intersection point
Warning;Edge line self intersections;85;This is a edge line self intersection point
Warning;Edge line self intersections;86;This is a edge line self intersection point
Warning;Edge line self intersections;87;This is a edge line self intersection point
Warning;Edge line self intersections;88;This is a edge line self intersection point
Warning;Edge line self intersections;89;This is a edge line self intersection point
Warning;Edge line self intersections;90;This is a edge line self intersection point
Fatal;Edge Lines;14;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
